n,m,density,weight_min,weight_max,cycle_val,greedy_val,UB_val,cycle_time,greedy_time,greedy_better
80,948,0.3,5,10,128.0,186.0,,0.0095984,0.026051,True
80,948,0.3,5,10,118.0,161.0,,0.0099214,0.0149922,True
80,948,0.3,5,10,91.0,160.0,,0.0059498,0.0157431,True
80,948,0.3,5,10,111.0,172.0,,0.009633,0.0156509,True
80,948,0.3,5,10,91.0,184.0,,0.0098901,0.0192918,True
80,948,0.3,5,10,146.0,182.0,,0.0095956,0.0170959,True
80,948,0.3,5,10,119.0,174.0,,0.0098225,0.0191923,True
80,948,0.3,10,50,369.0,546.0,,0.0131372,0.0201336,True
80,948,0.3,10,50,388.0,634.0,,0.0119171,0.0263391,True
80,948,0.3,10,50,379.0,562.0,,0.0122439,0.0252816,True
80,948,0.3,10,50,278.0,718.0,,0.0128319,0.0212606,True
80,948,0.3,10,50,356.0,645.0,,0.007073,0.025587,True
80,948,0.3,10,50,429.0,593.0,,0.0134869,0.0239715,True
80,948,0.3,10,50,286.0,520.0,,0.0134491,0.0225786,True
80,948,0.3,10,50,264.0,591.0,,0.0125805,0.0267387,True
80,948,0.3,10,50,372.0,654.0,,0.0131893,0.0298485,True
80,948,0.3,10,50,479.0,653.0,,0.0142004,0.0229099,True
80,948,0.3,10,50,332.0,645.0,,0.0126402,0.0184416,True
80,948,0.3,10,50,318.0,701.0,,0.0136029,0.0309395,True
80,948,0.3,10,50,300.0,647.0,,0.0127975,0.0191615,True
80,948,0.3,10,50,335.0,626.0,,0.0111039,0.0240778,True
80,948,0.3,10,50,354.0,566.0,,0.0131057,0.0285266,True
80,1264,0.4,1,5,88.0,82.0,,0.0113529,0.0240748,False
80,1264,0.4,1,5,84.0,72.0,,0.0107169,0.0177797,False
80,1264,0.4,1,5,76.0,73.0,,0.0082482,0.0156794,False
80,1264,0.4,1,5,122.0,82.0,,0.0071584,0.018739,False
80,1264,0.4,1,5,84.0,87.0,,0.0082537,0.0197689,True
80,1264,0.4,1,5,96.0,69.0,,0.0081334,0.0252772,False
80,1264,0.4,1,5,86.0,88.0,,0.0121343,0.0241377,True
80,1264,0.4,1,5,78.0,89.0,,0.0099518,0.0229615,True
80,1264,0.4,1,5,88.0,87.0,,0.0116426,0.0309198,False
80,1264,0.4,1,5,96.0,75.0,,0.0106695,0.0234242,False
80,1264,0.4,1,5,79.0,86.0,,0.0061121,0.0215682,True
80,1264,0.4,1,5,78.0,73.0,,0.0145442,0.0257993,False
80,1264,0.4,1,5,89.0,85.0,,0.012231,0.0407284,False
80,1264,0.4,1,5,99.0,85.0,,0.0099689,0.0209575,False
80,1264,0.4,1,5,86.0,82.0,,0.0123895,0.020943,False
80,1264,0.4,5,10,139.0,215.0,,0.012757,0.030272,True
80,1264,0.4,5,10,161.0,216.0,,0.0064859,0.0203894,True
80,1264,0.4,5,10,145.0,204.0,,0.0108136,0.017405,True
80,1264,0.4,5,10,166.0,205.0,,0.0128309,0.0207089,True
80,1264,0.4,5,10,163.0,213.0,,0.0119767,0.0377525,True
80,1264,0.4,5,10,130.0,188.0,,0.0119047,0.0256984,True
80,1264,0.4,5,10,117.0,208.0,,0.0122527,0.0261742,True
80,1264,0.4,5,10,172.0,204.0,,0.0131292,0.0214939,True
80,1264,0.4,5,10,180.0,202.0,,0.0118051,0.0392801,True
80,1264,0.4,5,10,150.0,198.0,,0.0126884,0.0194527,True
80,1264,0.4,5,10,153.0,201.0,,0.0077209,0.0200491,True
80,1264,0.4,5,10,152.0,214.0,,0.0134958,0.0179632,True
80,1264,0.4,5,10,147.0,190.0,,0.0104322,0.0267453,True
80,1264,0.4,5,10,187.0,208.0,,0.011723,0.027125,True
80,1264,0.4,5,10,173.0,216.0,,0.0119538,0.0283149,True
80,1264,0.4,10,50,446.0,698.0,,0.0160714,0.0203025,True
80,1264,0.4,10,50,442.0,744.0,,0.0109766,0.0223714,True
80,1264,0.4,10,50,462.0,712.0,,0.0138744,0.031084,True
80,1264,0.4,10,50,328.0,669.0,,0.0157045,0.030838,True
80,1264,0.4,10,50,441.0,788.0,,0.0152481,0.0295483,True
80,1264,0.4,10,50,318.0,774.0,,0.01501,0.0280258,True
80,1264,0.4,10,50,399.0,748.0,,0.0133981,0.0242083,True
80,1264,0.4,10,50,469.0,702.0,,0.0142236,0.0433099,True
80,1264,0.4,10,50,439.0,693.0,,0.0122571,0.025319,True
80,1264,0.4,10,50,384.0,787.0,,0.0163407,0.0219757,True
80,1264,0.4,10,50,450.0,836.0,,0.0121958,0.0182188,True
80,1264,0.4,10,50,388.0,812.0,,0.0128371,0.0282793,True
80,1264,0.4,10,50,443.0,823.0,,0.0114635,0.0231491,True
80,1264,0.4,10,50,450.0,733.0,,0.016509,0.0183246,True
80,1264,0.4,10,50,424.0,843.0,,0.012417,0.0209993,True
80,1896,0.6,1,5,121.0,99.0,,0.0122348,0.0263941,False
80,1896,0.6,1,5,118.0,105.0,,0.015068,0.0488544,False
80,1896,0.6,1,5,149.0,87.0,,0.0148485,0.0381006,False
80,1896,0.6,1,5,149.0,98.0,,0.012044,0.0512065,False
80,1896,0.6,1,5,143.0,100.0,,0.012842,0.0270201,False
80,1896,0.6,1,5,129.0,89.0,,0.0140026,0.030283,False
80,1896,0.6,1,5,114.0,104.0,,0.0181623,0.0333264,False
80,1896,0.6,1,5,135.0,106.0,,0.0115414,0.0229687,False
80,1896,0.6,1,5,141.0,103.0,,0.0134889,0.0332076,False
80,1896,0.6,1,5,140.0,110.0,,0.0123848,0.0267589,False
80,1896,0.6,1,5,140.0,94.0,,0.0133737,0.0320338,False
80,1896,0.6,1,5,159.0,94.0,,0.0125547,0.0257263,False
80,1896,0.6,1,5,137.0,104.0,,0.0131252,0.0271288,False
80,1896,0.6,1,5,158.0,103.0,,0.0105725,0.0309733,False
80,1896,0.6,1,5,127.0,110.0,,0.0136179,0.0267058,False
80,1896,0.6,5,10,250.0,227.0,,0.0141942,0.0229599,False
80,1896,0.6,5,10,245.0,231.0,,0.0142017,0.0247654,False
80,1896,0.6,5,10,225.0,237.0,,0.0140172,0.0258806,True
80,1896,0.6,5,10,194.0,248.0,,0.0141775,0.0304113,True
80,1896,0.6,5,10,265.0,250.0,,0.0107171,0.0291105,False
80,1896,0.6,5,10,223.0,237.0,,0.0135671,0.0270483,True
80,1896,0.6,5,10,199.0,254.0,,0.0145054,0.0246244,True
80,1896,0.6,5,10,242.0,212.0,,0.0135367,0.0344268,False
80,1896,0.6,5,10,244.0,246.0,,0.0150478,0.0332049,True
80,1896,0.6,5,10,258.0,248.0,,0.0148943,0.0265079,False
80,1896,0.6,5,10,238.0,216.0,,0.0150594,0.0297445,False
80,1896,0.6,5,10,228.0,237.0,,0.0120628,0.0241694,True
80,1896,0.6,5,10,241.0,247.0,,0.0129661,0.0257556,True
80,1896,0.6,5,10,225.0,253.0,,0.0130074,0.0287323,True
80,1896,0.6,5,10,246.0,221.0,,0.0137109,0.0271294,False
80,1896,0.6,10,50,822.0,892.0,,0.0224093,0.0281197,True
80,1896,0.6,10,50,742.0,916.0,,0.0187128,0.0268528,True
80,1896,0.6,10,50,695.0,962.0,,0.0174286,0.0289548,True
80,1896,0.6,10,50,720.0,944.0,,0.0179865,0.0275849,True
80,1896,0.6,10,50,848.0,838.0,,0.0171284,0.0254877,False
80,1896,0.6,10,50,871.0,980.0,,0.0187953,0.0291443,True
80,1896,0.6,10,50,596.0,980.0,,0.0246441,0.0283372,True
80,1896,0.6,10,50,680.0,833.0,,0.0174352,0.0364137,True
80,1896,0.6,10,50,1013.0,961.0,,0.0249517,0.030107,False
80,1896,0.6,10,50,819.0,904.0,,0.0148643,0.0283182,True
80,1896,0.6,10,50,808.0,916.0,,0.0165396,0.0403183,True
80,1896,0.6,10,50,781.0,1032.0,,0.0180235,0.0256052,True
80,1896,0.6,10,50,733.0,921.0,,0.014664,0.0263704,True
80,1896,0.6,10,50,877.0,998.0,,0.0161241,0.0307275,True
80,1896,0.6,10,50,902.0,891.0,,0.0193801,0.0358136,False
90,400,0.1,1,5,27.0,21.0,,0.0043356,0.0143506,False
90,400,0.1,1,5,24.0,19.0,,0.0043583,0.0106063,False
90,400,0.1,1,5,20.0,22.0,,0.0041139,0.0112159,True
90,400,0.1,1,5,35.0,24.0,,0.0042292,0.0133432,False
90,400,0.1,1,5,18.0,24.0,,0.0033579,0.0110258,True
90,400,0.1,1,5,21.0,24.0,,0.0042472,0.0149573,True
90,400,0.1,1,5,23.0,25.0,,0.0044579,0.0128363,True
90,400,0.1,1,5,26.0,25.0,,0.0041084,0.0163258,False
90,400,0.1,1,5,26.0,21.0,,0.0042756,0.0121746,False
90,400,0.1,1,5,29.0,33.0,,0.0041276,0.01114,True
90,400,0.1,1,5,25.0,21.0,,0.0039959,0.0154426,False
90,400,0.1,1,5,20.0,20.0,,0.0041503,0.0118583,False
90,400,0.1,1,5,26.0,24.0,,0.0042003,0.0107813,False
90,400,0.1,1,5,23.0,35.0,,0.004232,0.0100958,True
90,400,0.1,1,5,25.0,25.0,,0.0045305,0.0123659,False
90,400,0.1,5,10,37.0,62.0,,0.0044889,0.0159696,True
90,400,0.1,5,10,21.0,73.0,,0.0044101,0.0127127,True
90,400,0.1,5,10,32.0,86.0,,0.0044888,0.0178941,True
90,400,0.1,5,10,47.0,53.0,,0.0047625,0.0140652,True
90,400,0.1,5,10,34.0,88.0,,0.0043126,0.0193202,True
90,400,0.1,5,10,48.0,85.0,,0.0045598,0.0177098,True
90,400,0.1,5,10,28.0,66.0,,0.0041616,0.0152251,True
90,400,0.1,5,10,16.0,106.0,,0.004394,0.0156017,True
90,400,0.1,5,10,21.0,103.0,,0.0045252,0.0121561,True
90,400,0.1,5,10,48.0,94.0,,0.0038416,0.0132727,True
90,400,0.1,5,10,54.0,64.0,,0.0047316,0.0195682,True
90,400,0.1,5,10,58.0,85.0,,0.0046554,0.0167546,True
90,400,0.1,5,10,50.0,88.0,,0.0044772,0.0140207,True
90,400,0.1,5,10,33.0,82.0,,0.0040663,0.0162384,True
90,400,0.1,5,10,30.0,68.0,,0.0043343,0.0169239,True
90,400,0.1,10,50,102.0,269.0,,0.0060818,0.0198041,True
90,400,0.1,10,50,127.0,258.0,,0.0058288,0.0232972,True
90,400,0.1,10,50,68.0,257.0,,0.0037795,0.0164579,True
90,400,0.1,10,50,92.0,265.0,,0.0060018,0.0175392,True
90,400,0.1,10,50,78.0,207.0,,0.0060368,0.0170803,True
90,400,0.1,10,50,93.0,211.0,,0.0060238,0.0224856,True
90,400,0.1,10,50,89.0,224.0,,0.0059981,0.0204678,True
90,400,0.1,10,50,101.0,220.0,,0.0062681,0.0238987,True
90,400,0.1,10,50,129.0,179.0,,0.0063509,0.0180244,True
90,400,0.1,10,50,196.0,272.0,,0.0062887,0.016867,True
90,400,0.1,10,50,138.0,360.0,,0.0058489,0.0260285,True
90,400,0.1,10,50,60.0,189.0,,0.0060821,0.020368,True
90,400,0.1,10,50,156.0,276.0,,0.0067411,0.0184438,True
90,400,0.1,10,50,132.0,273.0,,0.0059341,0.0159955,True
90,400,0.1,10,50,67.0,303.0,,0.0062638,0.0182389,True
90,600,0.15,1,5,40.0,38.0,,0.0060158,0.0138792,False
90,600,0.15,1,5,28.0,31.0,,0.0056216,0.0143084,True
90,600,0.15,1,5,36.0,57.0,,0.005469,0.0166575,True
90,600,0.15,1,5,35.0,45.0,,0.0059819,0.0116496,True
90,600,0.15,1,5,45.0,42.0,,0.0062555,0.0195861,False
90,600,0.15,1,5,35.0,37.0,,0.0062368,0.0180096,True
90,600,0.15,1,5,23.0,44.0,,0.0060358,0.0157097,True
90,600,0.15,1,5,34.0,63.0,,0.0036809,0.0114421,True
90,600,0.15,1,5,36.0,49.0,,0.0061769,0.008812,True
90,600,0.15,1,5,33.0,45.0,,0.0058798,0.0113943,True
90,600,0.15,1,5,30.0,52.0,,0.0059657,0.0132258,True
90,600,0.15,1,5,25.0,42.0,,0.0034005,0.0147198,True
90,600,0.15,1,5,29.0,54.0,,0.0060925,0.0138165,True
90,600,0.15,1,5,34.0,39.0,,0.0062309,0.0149725,True
90,600,0.15,1,5,40.0,36.0,,0.0060521,0.0142824,False
90,600,0.15,5,10,55.0,107.0,,0.0061725,0.0212342,True
90,600,0.15,5,10,50.0,112.0,,0.006356,0.015577,True
90,600,0.15,5,10,76.0,102.0,,0.006767,0.01684,True
90,600,0.15,5,10,51.0,139.0,,0.0064582,0.0141638,True
90,600,0.15,5,10,60.0,106.0,,0.0044496,0.0163233,True
90,600,0.15,5,10,39.0,124.0,,0.0040943,0.0156997,True
90,600,0.15,5,10,87.0,84.0,,0.0028923,0.0096488,False
90,600,0.15,5,10,52.0,142.0,,0.0067479,0.0178488,True
90,600,0.15,5,10,53.0,89.0,,0.0043084,0.0156884,True
90,600,0.15,5,10,66.0,118.0,,0.0066069,0.0244746,True
90,600,0.15,5,10,66.0,90.0,,0.0063347,0.0205966,True
90,600,0.15,5,10,64.0,140.0,,0.0050531,0.015795,True
90,600,0.15,5,10,73.0,83.0,,0.0062577,0.016882,True
90,600,0.15,5,10,73.0,99.0,,0.0072536,0.0175393,True
90,600,0.15,5,10,68.0,113.0,,0.0062972,0.015472,True
90,600,0.15,10,50,178.0,500.0,,0.0094687,0.0293454,True
90,600,0.15,10,50,203.0,393.0,,0.0089178,0.0205499,True
90,600,0.15,10,50,164.0,385.0,,0.0063861,0.0177028,True
90,600,0.15,10,50,219.0,478.0,,0.0092422,0.0164962,True
90,600,0.15,10,50,210.0,305.0,,0.0093608,0.0259876,True
90,600,0.15,10,50,221.0,371.0,,0.0073926,0.025237,True
90,600,0.15,10,50,140.0,399.0,,0.0072748,0.0204928,True
90,600,0.15,10,50,217.0,327.0,,0.0089892,0.0160871,True
90,600,0.15,10,50,207.0,459.0,,0.0087081,0.01842,True
90,600,0.15,10,50,149.0,328.0,,0.0088967,0.0234723,True
90,600,0.15,10,50,149.0,415.0,,0.0088382,0.0213512,True
90,600,0.15,10,50,167.0,377.0,,0.0081428,0.0337176,True
90,600,0.15,10,50,123.0,419.0,,0.0086246,0.0269798,True
90,600,0.15,10,50,222.0,347.0,,0.0089687,0.0270394,True
90,600,0.15,10,50,185.0,338.0,,0.0089949,0.0187552,True
90,801,0.2,1,5,52.0,53.0,,0.0059908,0.0150946,True
90,801,0.2,1,5,65.0,56.0,,0.006375,0.0180026,False
90,801,0.2,1,5,52.0,65.0,,0.0074005,0.0284851,True
90,801,0.2,1,5,54.0,57.0,,0.0067863,0.0150601,True
90,801,0.2,1,5,39.0,59.0,,0.0076676,0.0283346,True
90,801,0.2,1,5,47.0,54.0,,0.0074162,0.0260187,True
90,801,0.2,1,5,45.0,59.0,,0.0075507,0.0181006,True
90,801,0.2,1,5,60.0,53.0,,0.0106244,0.0178434,False
90,801,0.2,1,5,54.0,48.0,,0.0076724,0.0137022,False
90,801,0.2,1,5,46.0,51.0,,0.0077415,0.0164071,True
90,801,0.2,1,5,51.0,74.0,,0.0058592,0.0149313,True
90,801,0.2,1,5,43.0,53.0,,0.0083979,0.0209292,True
90,801,0.2,1,5,58.0,43.0,,0.0079294,0.0139352,False
90,801,0.2,1,5,52.0,50.0,,0.0085074,0.0140004,False
90,801,0.2,1,5,47.0,50.0,,0.0072309,0.0286277,True
90,801,0.2,5,10,77.0,132.0,,0.0083435,0.0215261,True
90,801,0.2,5,10,83.0,158.0,,0.0081871,0.0169824,True
90,801,0.2,5,10,77.0,166.0,,0.0081375,0.0229307,True
90,801,0.2,5,10,64.0,140.0,,0.0079562,0.0214955,True
90,801,0.2,5,10,108.0,153.0,,0.0081459,0.0212982,True
90,801,0.2,5,10,105.0,155.0,,0.0083405,0.0247564,True
90,801,0.2,5,10,106.0,136.0,,0.0084358,0.018069,True
90,801,0.2,5,10,82.0,167.0,,0.0083947,0.0229445,True
90,801,0.2,5,10,85.0,165.0,,0.0084423,0.0288159,True
90,801,0.2,5,10,91.0,161.0,,0.0083422,0.0259772,True
90,801,0.2,5,10,89.0,182.0,,0.008156,0.0226644,True
90,801,0.2,5,10,68.0,164.0,,0.0065194,0.0185788,True
90,801,0.2,5,10,89.0,157.0,,0.0040535,0.0161222,True
90,801,0.2,5,10,92.0,157.0,,0.0084013,0.0173212,True
90,801,0.2,5,10,85.0,148.0,,0.0069681,0.0198727,True
90,801,0.2,10,50,272.0,513.0,,0.0090882,0.0251756,True
90,801,0.2,10,50,159.0,571.0,,0.0119543,0.023152,True
90,801,0.2,10,50,222.0,531.0,,0.0080293,0.0207312,True
90,801,0.2,10,50,247.0,633.0,,0.0047727,0.0209696,True
90,801,0.2,10,50,219.0,613.0,,0.0093436,0.0231853,True
90,801,0.2,10,50,237.0,624.0,,0.0065037,0.0207709,True
90,801,0.2,10,50,208.0,505.0,,0.0120087,0.0261003,True
90,801,0.2,10,50,327.0,540.0,,0.0111525,0.0230513,True
90,801,0.2,10,50,220.0,557.0,,0.0117842,0.0269035,True
90,801,0.2,10,50,241.0,498.0,,0.0109976,0.0245242,True
90,801,0.2,10,50,282.0,584.0,,0.0118394,0.0245637,True
90,801,0.2,10,50,287.0,497.0,,0.0097811,0.0253192,True
90,801,0.2,10,50,285.0,494.0,,0.0096149,0.0258238,True
90,801,0.2,10,50,168.0,496.0,,0.0053026,0.0211116,True
90,801,0.2,10,50,197.0,468.0,,0.0080629,0.0224766,True
90,1001,0.25,1,5,59.0,66.0,,0.004696,0.0184447,True
90,1001,0.25,1,5,61.0,65.0,,0.0092089,0.0175301,True
90,1001,0.25,1,5,66.0,66.0,,0.0048058,0.0210727,False
90,1001,0.25,1,5,57.0,77.0,,0.0049906,0.0177341,True
90,1001,0.25,1,5,68.0,66.0,,0.0097728,0.0223804,False
90,1001,0.25,1,5,76.0,74.0,,0.0075651,0.0251877,False
90,1001,0.25,1,5,72.0,59.0,,0.0084395,0.0253966,False
90,1001,0.25,1,5,62.0,75.0,,0.0094967,0.0230128,True
90,1001,0.25,1,5,68.0,66.0,,0.0075171,0.0174696,False
90,1001,0.25,1,5,71.0,61.0,,0.0097078,0.0199082,False
90,1001,0.25,1,5,70.0,65.0,,0.0096562,0.0195829,False
90,1001,0.25,1,5,55.0,60.0,,0.0096726,0.0216488,True
90,1001,0.25,1,5,67.0,70.0,,0.0061606,0.0210059,True
90,1001,0.25,1,5,62.0,70.0,,0.0043797,0.0159186,True
90,1001,0.25,1,5,60.0,66.0,,0.0057564,0.0162477,True
90,1001,0.25,5,10,107.0,174.0,,0.0102038,0.0195877,True
90,1001,0.25,5,10,122.0,150.0,,0.0090431,0.0196016,True
90,1001,0.25,5,10,96.0,175.0,,0.0100994,0.021272,True
90,1001,0.25,5,10,117.0,167.0,,0.0098329,0.0171179,True
90,1001,0.25,5,10,88.0,179.0,,0.0101285,0.0164907,True
90,1001,0.25,5,10,96.0,178.0,,0.0083915,0.0209304,True
90,1001,0.25,5,10,130.0,162.0,,0.0095078,0.0180441,True
90,1001,0.25,5,10,134.0,183.0,,0.0054665,0.0175145,True
90,1001,0.25,5,10,129.0,193.0,,0.0084141,0.0269021,True
90,1001,0.25,5,10,116.0,171.0,,0.0081802,0.0211742,True
90,1001,0.25,5,10,101.0,165.0,,0.0075428,0.0194338,True
90,1001,0.25,5,10,133.0,168.0,,0.0083637,0.0183066,True
90,1001,0.25,5,10,92.0,175.0,,0.0085933,0.0203264,True
90,1001,0.25,5,10,123.0,158.0,,0.0181506,0.0156858,True
90,1001,0.25,5,10,103.0,202.0,,0.0064028,0.0399215,True
90,1001,0.25,10,50,253.0,670.0,,0.0074895,0.0267711,True
90,1001,0.25,10,50,335.0,645.0,,0.007108,0.0242306,True
90,1001,0.25,10,50,311.0,581.0,,0.0070143,0.0234841,True
90,1001,0.25,10,50,288.0,571.0,,0.0065276,0.0241292,True
90,1001,0.25,10,50,327.0,618.0,,0.0111172,0.0220722,True
90,1001,0.25,10,50,315.0,646.0,,0.0143057,0.0236717,True
90,1001,0.25,10,50,290.0,687.0,,0.0112027,0.0357897,True
90,1001,0.25,10,50,326.0,612.0,,0.0147967,0.0257397,True
90,1001,0.25,10,50,393.0,654.0,,0.0069543,0.0217002,True
90,1001,0.25,10,50,402.0,682.0,,0.0064432,0.0252987,True
90,1001,0.25,10,50,303.0,595.0,,0.0060915,0.0265182,True
90,1001,0.25,10,50,330.0,649.0,,0.0157173,0.0256592,True
90,1001,0.25,10,50,304.0,558.0,,0.0139415,0.0222672,True
90,1001,0.25,10,50,351.0,643.0,,0.0116109,0.0235233,True
90,1001,0.25,10,50,380.0,640.0,,0.0106103,0.0207201,True
90,1201,0.3,1,5,81.0,69.0,,0.01194,0.0219605,False
90,1201,0.3,1,5,73.0,82.0,,0.0084952,0.0167299,True
90,1201,0.3,1,5,98.0,80.0,,0.0062058,0.0175799,False
90,1201,0.3,1,5,74.0,77.0,,0.0071688,0.0175791,True
90,1201,0.3,1,5,82.0,80.0,,0.0106689,0.0263472,False
90,1201,0.3,1,5,91.0,86.0,,0.01048,0.0307053,False
90,1201,0.3,1,5,87.0,80.0,,0.0119863,0.0258874,False
90,1201,0.3,1,5,80.0,88.0,,0.0109193,0.0226273,True
90,1201,0.3,1,5,84.0,73.0,,0.0118163,0.0431576,False
90,1201,0.3,1,5,76.0,64.0,,0.0052243,0.0275928,False
90,1201,0.3,1,5,63.0,88.0,,0.0049877,0.0187467,True
90,1201,0.3,1,5,74.0,75.0,,0.0133825,0.0435646,True
90,1201,0.3,1,5,80.0,71.0,,0.0124144,0.0484418,False
90,1201,0.3,1,5,73.0,63.0,,0.012451,0.0332699,False
90,1201,0.3,1,5,90.0,79.0,,0.0116354,0.0160871,False
90,1201,0.3,5,10,94.0,214.0,,0.0055117,0.0164528,True
90,1201,0.3,5,10,127.0,198.0,,0.0091771,0.0173562,True
90,1201,0.3,5,10,158.0,218.0,,0.0118705,0.0200778,True
90,1201,0.3,5,10,139.0,191.0,,0.0112162,0.0203379,True
90,1201,0.3,5,10,128.0,206.0,,0.0120101,0.020498,True
90,1201,0.3,5,10,165.0,200.0,,0.0058857,0.017371,True
90,1201,0.3,5,10,153.0,198.0,,0.0066553,0.0231499,True
90,1201,0.3,5,10,120.0,202.0,,0.0094291,0.0226354,True
90,1201,0.3,5,10,142.0,236.0,,0.0105754,0.0397393,True
90,1201,0.3,5,10,163.0,237.0,,0.0097827,0.0251538,True
90,1201,0.3,5,10,129.0,220.0,,0.0072478,0.0177487,True
90,1201,0.3,5,10,123.0,202.0,,0.0070065,0.0320417,True
90,1201,0.3,5,10,175.0,218.0,,0.0059906,0.0176242,True
90,1201,0.3,5,10,105.0,219.0,,0.0081812,0.0243902,True
90,1201,0.3,5,10,145.0,207.0,,0.0098542,0.0272907,True
90,1201,0.3,10,50,411.0,631.0,,0.0100147,0.0273988,True
90,1201,0.3,10,50,399.0,709.0,,0.0169096,0.0219505,True
90,1201,0.3,10,50,351.0,664.0,,0.0162473,0.021353,True
90,1201,0.3,10,50,404.0,723.0,,0.0133525,0.0259417,True
90,1201,0.3,10,50,481.0,718.0,,0.0086925,0.0259958,True
90,1201,0.3,10,50,454.0,694.0,,0.0097569,0.0264808,True
90,1201,0.3,10,50,513.0,743.0,,0.0128351,0.0249035,True
90,1201,0.3,10,50,465.0,805.0,,0.0087914,0.0248246,True
90,1201,0.3,10,50,458.0,666.0,,0.0073082,0.0215314,True
90,1201,0.3,10,50,409.0,724.0,,0.0451775,0.0275755,True
90,1201,0.3,10,50,341.0,737.0,,0.0194755,0.0478269,True
90,1201,0.3,10,50,455.0,698.0,,0.0126266,0.0242965,True
90,1201,0.3,10,50,377.0,585.0,,0.0127782,0.0246475,True
90,1201,0.3,10,50,364.0,729.0,,0.0085848,0.0270597,True
90,1201,0.3,10,50,491.0,735.0,,0.0144205,0.0353689,True
90,1602,0.4,1,5,98.0,103.0,,0.0111377,0.0220539,True
90,1602,0.4,1,5,102.0,93.0,,0.0106884,0.0260894,False
90,1602,0.4,1,5,98.0,87.0,,0.0127165,0.0239137,False
90,1602,0.4,1,5,102.0,95.0,,0.0091404,0.036157,False
90,1602,0.4,1,5,102.0,95.0,,0.0128789,0.0268983,False
90,1602,0.4,1,5,106.0,100.0,,0.0072597,0.0256139,False
90,1602,0.4,1,5,101.0,98.0,,0.012065,0.0263137,False
90,1602,0.4,1,5,98.0,90.0,,0.0096948,0.0275871,False
90,1602,0.4,1,5,96.0,99.0,,0.0156268,0.0246557,True
90,1602,0.4,1,5,107.0,91.0,,0.0099579,0.0287847,False
90,1602,0.4,1,5,96.0,87.0,,0.0110678,0.0247502,False
90,1602,0.4,1,5,107.0,102.0,,0.0071,0.0238618,False
90,1602,0.4,1,5,92.0,96.0,,0.0135166,0.0213767,True
90,1602,0.4,1,5,99.0,83.0,,0.0079367,0.0233126,False
90,1602,0.4,1,5,99.0,97.0,,0.0112966,0.0265289,False
90,1602,0.4,5,10,146.0,224.0,,0.0074817,0.0322993,True
90,1602,0.4,5,10,172.0,235.0,,0.0073784,0.027085,True
90,1602,0.4,5,10,164.0,238.0,,0.0099327,0.0246755,True
90,1602,0.4,5,10,188.0,256.0,,0.0104891,0.0217661,True
90,1602,0.4,5,10,185.0,223.0,,0.0116896,0.0321789,True
90,1602,0.4,5,10,180.0,239.0,,0.0083087,0.0282742,True
90,1602,0.4,5,10,175.0,250.0,,0.010544,0.0293217,True
90,1602,0.4,5,10,176.0,229.0,,0.0087595,0.0322282,True
90,1602,0.4,5,10,163.0,221.0,,0.0080546,0.0343584,True
90,1602,0.4,5,10,156.0,268.0,,0.0080572,0.0257005,True
90,1602,0.4,5,10,198.0,229.0,,0.0080791,0.0212839,True
90,1602,0.4,5,10,166.0,230.0,,0.0160542,0.031998,True
90,1602,0.4,5,10,189.0,201.0,,0.0091389,0.0263098,True
90,1602,0.4,5,10,192.0,240.0,,0.010283,0.0260424,True
90,1602,0.4,5,10,203.0,245.0,,0.007136,0.0214294,True
90,1602,0.4,10,50,461.0,838.0,,0.0106095,0.028989,True
90,1602,0.4,10,50,593.0,923.0,,0.0112871,0.0331259,True
90,1602,0.4,10,50,480.0,959.0,,0.0144828,0.0331899,True
90,1602,0.4,10,50,553.0,838.0,,0.0139611,0.0318103,True
90,1602,0.4,10,50,521.0,824.0,,0.0246654,0.0448459,True
90,1602,0.4,10,50,518.0,843.0,,0.0164649,0.0308312,True
90,1602,0.4,10,50,543.0,1017.0,,0.0169758,0.0298798,True
90,1602,0.4,10,50,501.0,803.0,,0.011036,0.033902,True
90,1602,0.4,10,50,447.0,797.0,,0.0117635,0.0370595,True
90,1602,0.4,10,50,698.0,912.0,,0.0128224,0.0280252,True
90,1602,0.4,10,50,554.0,831.0,,0.0160372,0.0276715,True
90,1602,0.4,10,50,381.0,775.0,,0.0178584,0.0359144,True
90,1602,0.4,10,50,601.0,870.0,,0.0153553,0.0275439,True
90,1602,0.4,10,50,454.0,804.0,,0.016052,0.0274531,True
90,1602,0.4,10,50,592.0,860.0,,0.0219859,0.0309517,True
90,2403,0.6,1,5,170.0,106.0,,0.0142684,0.0320255,False
90,2403,0.6,1,5,175.0,112.0,,0.0141752,0.042257,False
90,2403,0.6,1,5,166.0,104.0,,0.0147358,0.0328455,False
90,2403,0.6,1,5,153.0,114.0,,0.012073,0.033567,False
90,2403,0.6,1,5,172.0,117.0,,0.0123426,0.033788,False
90,2403,0.6,1,5,176.0,121.0,,0.0116699,0.0314073,False
90,2403,0.6,1,5,199.0,118.0,,0.0141514,0.0297937,False
90,2403,0.6,1,5,157.0,117.0,,0.0184101,0.0412593,False
90,2403,0.6,1,5,176.0,124.0,,0.0098734,0.0347739,False
90,2403,0.6,1,5,175.0,115.0,,0.0151363,0.0305246,False
90,2403,0.6,1,5,175.0,109.0,,0.0136345,0.0329994,False
